job_title,company,location,job_summary,post_date,more_info,salary,job_url
Développeur(euse) Front-end H/F,Avanade,Télétravail hybride à Paris (75),"Avanade France, des experts Microsoft et ses partenaires 

 6 Bureaux en France (Paris, Nantes, Bordeaux, Toulouse, Lyon et Clermont-Ferrand) 
46% des entreprises du classement Global 500 sont clientes 
Plus de 21000 projets avec 4000 clients depuis notre création 

 Leader de la création et de la mise en œuvre de solutions dans l'écosystème Microsoft, l'innovation est placée au centre de tous nos projets. 
En combinant les expertises de nos talents, notre accès privilégié à l'écosystème Microsoft et notre objectif de laisser un véritable impact humain, nous accompagnons nos clients dans leur transformation à grande ou à petite échelle. 
Nous permettons à nos collaborateurs de se former tout au long de leur carrière sur les dernières technologies pour devenir de véritables expert(e)s de l'innovation. 

 L’équipe et votre rôle 

 L'équipe Front-End Development travaille sur l'intégration de maquettes graphiques pixel Perfect, et création de composants Front-end utilisant des framework / librairies : 
HTML, CSS, SCSS, JavaScript, Angular / React / Vue, Bootstrap, Npm, Gulp, Webpack. 


En tant que Développeur(euse) Front-end :
 Vous aurez un rôle crucial dans la mise en œuvre d’une expérience de qualité ; il s’agit en effet de concrétiser l’interface que l’utilisateur verra et manipulera effectivement, au travers des produits et services digitaux que nous réalisons. 
A l'intersection de la conception graphique de l’interface (UI) et de l’expertise technique de développement (Back End), le Front-End Développeur doit être capable de: 



Comprendre, challenger, et contribuer à améliorer les wireframes et les maquettes graphiques;
Créer des interfaces fluides et responsive, sur différents navigateurs et matériels, avec un rendu « pixel-perfect » conforme aux écrans validés;
Appliquer les styles visuels, extraire les assets, optimiser des éléments vectoriels, créer des webfonts, proposer des ajustements lors de l'implémentation;
Penser, créer et développer des interactions à l'aide des dernières technologies;
Travailler avec des équipes utilisant les méthodologies agiles;
Communiquer avec des équipes d'intégration à l'étranger;
 A l'affût des innovations techniques, il saura choisir les bons outils pour délivrer des solutions élégantes, simples d'utilisation, documentées, et maintenables. 
Il sera force de proposition pour les comportements d’interaction, les effets d’animations et tous les détails qui conditionnent la qualité perçue d’un produit fini. 
Agissant dans un contexte technique, au service de l’UX, il visera à sublimer l'expérience utilisateur tout en simplifiant la tâche des équipes de développement. 
Son autonomie, sa sensibilité graphique et ergonomique, sa curiosité, feront de cette personne un allié de choix dans des projets à dimension tant métier que communicationnelle. 

 Profil recherché 

 Diplômé(e) ingénieur(e) ou équivalent, vous avez au moins 3 années d’expérience en Intégration HTML / Front-End. 

 Un bon nveau d'anglais à l'écrit et à l'oral est indispensable. 

 Perspectives d’évolution et un équilibre vie pro/perso 

 4 entretiens/an de suivi et d’évolution de carrière avec votre Career Advisor avec 6 étapes de carrière : Associate, Analyst, Consultant, Manager, Director, Executive. 
Un engagement fort sur le bien-être avec la possibilité de faire jusqu’à 5 jours de télétravail/semaine avec une indemnité de télétravail et des RTT et en faveur de la diversité culturelle, l'égalité hommes-femmes et l'emploi des travailleurs en situation de handicap. 
La possibilité de bénéficier du mobili-pass Action Logement 

 Un package complet 

 Plan de variable à partir du level Consultant 
Plan d’épargne entreprise avec abondement 
Prime de participation 
Prime de vacances 
Budget pour l’achat de matériel High Tech personnel/an 
60% de la mutuelle pris en charge par Avanade 
Remboursement de 50% du titre de transport 
Tickets restaurant 
Carte SIM appels/SMS illimités, 70 Go de Data 
Carte AMEX 
Primes de cooptation 
Possibilité d’acheter des actions 

 Processus de recrutement 

 Le processus de recrutement est transparent afin que vous puissiez découvrir rapidement si le poste est fait pour vous. Il se compose seulement de 3 étapes : 
1 : Prise de contact avec un recruteur(teuse), pour répondre à vos premières questions concernant Avanade, le poste, notre organisation. 
2 : Entretien technique avec un(e) collaborateur(trice) Avanade, pour poser toutes vos questions sur les projets et les clients. 
3 : Entretien avec le responsable de practice, pour découvrir l’esprit d’équipe Avanade avant de nous rejoindre. 
4 : A partir du level Manager et plus, exercice de mise en situation. 

 Un mot du Practice Lead 

 ""Employé d'Avanade depuis plus de quinze ans, j'ai eu l'opportunité de pouvoir assurer des rôles de développeur back, designer d'interfaces et développeur Front-End. C'est tout naturellement il y a quelques années que j'ai pris en charge la practice Front-End qui se compose de deux familles : la UiTech et le développement Front. 
Travaillant en étroite collaboration avec les designers d'interfaces, aussi bien avant de démarrer un projet qu'à la toute fin, l'essence même de ce métier est une transition fluide, technique et essentielle entre les aspects techniques nécessaires à la construction d'application modernes, et des interfaces utilisateurs innovantes réactives et responsive. 

En tant que practice lead je m'emploie à : transmettre la passion de l'interface, évangéliser le concept ""keep it simple"" au quotidien et aiguiller l'équipe vers les pistes les plus adaptées pour répondre aux besoins du client."" 
[1] Laurent Martini, Practice Lead Front-end Development 

 Gardons contact ! 

 [2] [3] [4] [5] [6] [7] 

 [8] Youtube Video 
References 

 Visible links 
1. https://www.linkedin.com/in/laurent-martini-01494b95/ 
2. https://www.avanade.com/fr-fr/career 
3. https://www.linkedin.com/showcase/avanade-france/ 
4. https://www.instagram.com/avanadefrance/ 
5. https://www.youtube.com/user/AvanadeFrance 
6. https://www.facebook.com/AvanadeFrance 
7. https://twitter.com/AvanadeFrance 
8. https://www.youtube.com/watch?v=ory5Aja3-LI",Postedil y a 8 jours,,,https://www.indeed.com/rc/clk?jk=3bd7eba7f1a78524&fccid=5386281035076fdf&vjs=3
Développeur.euse Back End - LILLE F/H,Capgemini,59000 Lille,"



""Get the future you want""
 Telle est notre promesse chez Capgemini : Evoluer dans un environnement où le développement des compétences et les perspectives sont à portée de main !
 Nous recherchons des femmes et des hommes passionné.e.s par l'IT pour intégrer nos équipes techniques et accompagner nos clients dans leurs projets de transformation numérique.
 Capgemini Lille, c’est aussi le « Greentech », un bâtiment neuf construit au bord de l’eau, écologique et facilement accessible par tous les moyens de transports en commun !
 Découvrez nos locaux ici





 QUELLES SERONT TES MISSIONS ?

 Etude, chiffrage et établissement des spécifications techniques et fonctionnelles
 Développement en BackEnd (Java, JEE, Angular, Bootstrap…)
 Réalisation de tests unitaires automatisés
 Revue de codes et support technique aux autres membres de l’équipe
 Support de production et assistance au client
 Participation aux livraisons, …






 LES PLUS DU POSTE ?
 En plus de ton quotidien, tu pourras entreprendre, être formé.e, utiliser nos incubateurs pour innover, animer des conférences en France ou ailleurs dans le monde.
 Et côté rémunération ? En plus de ton salaire, tu percevras de la participation, de l’intéressement, un PERCO, une mutuelle, des Tickets Restaurants, des congés d’ancienneté, de nombreux avantages CE, un accord de télétravail et de parentalité !
 Plus d’informations sur https://www.capgemini.com/fr-fr/

 N’hésite plus, rejoints-nous !

 CAPGEMINI, Entreprise handi accueillante, conformément à la norme AFNOR NF X50-783, est également signataire de la charte de la diversité en entreprise.



",Postedil y a 9 jours,CDI,,https://www.indeed.com/rc/clk?jk=b53b9f5fae934876&fccid=105ecfd0283f415f&vjs=3
Développeur/se web Apprenti 100% télétravail,3WRH,Télétravail,"L'entreprise : La société est spécialisée dans le secteur d'activité de la programmation informatique.Nous cherchons un/e WEB DEVELOPER pour un poste d'alternant/e 100% en télétravail.
Vos missions seront les suivantes : 

Participer au développement de la plateforme de l’entreprise
Mettre en place des tests end-to-end
Recueillir et analyser les expressions du besoin des utilisateurs
Rédiger et mettre à jour les spécifications fonctionnelles
Rédiger et maintenir la documentation technique
Être force de propositions pour les fonctionnalités

Compétences recherchées : 

Maîtrise de l’intégration web avec HTML, CSS, MySQL, PHP
Langages de programmation : Laravel, JavaScript, React
Outil : Git

Profil requis : 

État d’esprit positif, orienté recherche de solutions
Enthousiaste et impliqué/e
Autonome, force de propositions & proactif/ve
Humour & goût pour le développement professionnel et personnel

Type d'emploi : Temps plein, Alternance
Programmation :

Repos le week-end
Travail en journée

Expérience:

Technologies de l'information: 1 an (Optionnel)
Développement web: 1 an (Optionnel)
HTML5: 1 an (Optionnel)

Langue:

Anglais (Optionnel)
",Postedil y a 5 jours,Temps plein +1Repos le week-end +1,,https://www.indeed.com/company/3WRH/jobs/D%C3%A9veloppeur-Se-Web-Apprenti-08092c7674add553?fccid=14efe460cfe2d8e5&vjs=3
Développeur.se C embarqué (F/H),Meritis,Paris (75),"


Le poste
Vous êtes ingénieur.e en développement C et recherchez à intervenir au cœur d’un challenge dans le secteur de l’industrie.
Nous vous proposons d’intégrer un projet à haute valeur ajoutée sur du développement de systèmes embarqués, de modules de traitement de signal ou d’objets connectés.




Les missions
Vous serez notamment amené.e à intervenir de la manière suivante :

Analyse des spécifications du besoin client
 Conception de différents modules logiciels en C
 Intégration de ces différents modules
 Rédaction de la documentation associée





Ce projet est-il fait pour vous ?
Vous êtes diplômé.e d’une école d’ingénieur et spécialisé.e en développement C sous Linux embarqué en temps réel.
Vous disposez d’un première expérience similaire réussie. Vous êtes passionné.e par l’innovation et souhaitez intervenir de manière transverse.
Vous l’aurez compris, chez Meritis Technologies le consultant est notre priorité et bien évidemment le challenge est notre maître mot, l’enthousiasme et la bonne humeur de rigueur !






Favoriser l’égalité et la diversité


Nos différences sont nos atouts. C’est pourquoi Meritis est engagée en faveur de la diversité et de la non-discrimination. Tous nos métiers sont accessibles aux personnes en situation de handicap.


Nous sommes à votre écoute, vous pouvez contacter ethiquegroup@meritis.fr si vous pensez être victime ou témoin de discrimination.


",Postedil y a 30+ jours,CDI,,https://www.indeed.com/rc/clk?jk=21ec429ab9da1634&fccid=ea50f68a3787aa3d&vjs=3
Web Developer Front-End H/F,TEHTRIS,Télétravail,"
TEHTRIS est une entreprise française spécialisée en cybersécurité depuis 2010. Grâce à notre rayonnement international, les technologies que nous développons protègent des entreprises privées et publiques à travers le monde.
 Aujourd’hui, nous sommes en très forte croissance et notre challenge consiste à proposer une plateforme de cybersécurité toujours plus performante et innovante au niveau international. Pour mener cette mission à bien, nous créons de nombreux emplois afin de renforcer nos équipes en France.
 Et si vous nous rejoigniez pour contribuer vous aussi à la cyberpaix dans le monde ?
 Description du poste
 Dans le cadre de notre permanente expansion, nous souhaitons accueillir de nouvelles développeuses web et de nouveaux développeurs web partageant nos valeurs afin de contribuer à nos solutions avancées de sécurité.
 Grâce à vos connaissance du domaine du développement web, vous participerez aux spécifications et à la conception de nos solutions IT et de nos nombreux services web. Avec comme missions :

 Création de nouvelles fonctionnalités afin de proposer à nos clients des produits toujours plus innovants,
 Amélioration et évolution des fonctionnalités actuelles des produits, en fonction des retours utilisateurs,
 Résolution des bugs et optimisation du code.

 Grâce à un parcours d’intégration dédié incluant une spécialisation sur les technologies innovantes que nous utilisons et nos méthodes de travail, vous serez rapidement autonome pour coder aux côtés de nos développeurs web.
 Au fil de notre collaboration, vous aurez l'opportunité de travailler sur l'ensemble de nos produits, vous permettant ainsi de découvrir une diversité de projets et d’outils.
 Ainsi, vous pourrez devenir un super expert du développement web en maîtrisant des technologies novatrices et en partageant votre savoir avec vos collègues !
 Profil recherché
 Vous êtes nécessairement issu(e) d'une formation en informatique (Bac+5 ou Bac+3 avec expérience), et vous êtes spécialisé(e) en développement web. Vous avez 2-3 ans d'expérience et une vraie autonomie technique.
 Vous adorez les technologies Javascript comme VueJS, ReactJS, ou Angular2, tout en maitrisant CSS3, HTML5, etc, et vous savez développer sur un ou plusieurs CMS en Opensource majeurs. Vous aimez terminer vos objectifs avec un sentiment de pureté autant sur le visuel que sur le code.
 Vous souhaitez poursuivre votre carrière au sein d’une entreprise innovante, avec un contrat statut cadre. Au-delà de cela, vous bénéficierez d’un accompagnement dédié dans votre développement professionnel tout au long de votre aventure au sein de TEHTRIS.
 Vous recherchez un poste en 100% télétravail ! 
Vous avez le sentiment que cette offre est faite pour vous : alors ne perdez pas de temps et répondez à cette immense campagne de recrutement en nous envoyant votre candidature afin que nous puissions vous contacter !

 Ce n’est pas tout à fait ce que vous recherchez ?
 À la lecture de l’offre, vous vous êtes rendu compte que les missions ne correspondent pas à vos attentes ? Ou bien vous n’avez pas encore tout à fait les compétences que nous recherchons aujourd’hui ? Cela ne sera peut-être plus le cas demain ! Nous vous recommandons de déposer votre CV sur notre espace de candidature spontanée pour que nous puissions prendre contact avec vous si une opportunité vous correspondant venait à se créer au sein de notre société en pleine croissance.
 À très bientôt :-)
",PostedOffre publiée il y a plus de 30 jours,CDI +1,,https://www.indeed.com/rc/clk?jk=5661943d0ea700fd&fccid=11dc96a1e6f88e98&vjs=3
Développeur .Net/SQL - 4 ans minimum,wineos,Paris (75),"Nous recherchons un ingénieur en développement. Diplômé d’une école d’ingénieur ou d’une université (niveau Bac + 4 minimum), le candidat doit justifier d’une expérience de (4 ans minimum dans le développement .Net / SQL). Une bonne maitrise des développements de micro-services est souhaitée. Il devra en outre avoir un bon sens du travail en équipe. 

 Notre DSI, recherche un Développeur .Net Core/.Net Framework et SQL pour intégrer l’équipe la Digital Factory et participer aux développements autour de nos applications autour du domaine métier Fonctions Tranverses (Logistique, Législatif, ...) 

 Livrables 


Compétences techniques exigées :
 Framework .Net (ou .Net Core) 

 Entity Framework 

 T- SQL (procédures stockées, triggers, fonctions) SQL Server 

 Au sein de la Direction des Système d’Information, rattaché au service des Etudes, le candidat aura la charge du développement et de la maintenance des applications internes du SI . 


Environnement technique de la mission :
 .Net FrameWork/.Net Core 
Visual Studio 
Microsoft SQL Server 
Azure DevOps 

 Compétences 

SQL: Expert 

entity framework: Expert 

.Net: Expert",PostedOffre publiée il y a 2 jour,De 40 000 € à 45 000 € par anTemps plein,De 40 000 € à 45 000 € par an,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AHHRM07jvZ_9CBb8QXW1-TjD3eGHqqfxA2uagtxfXOavjI4kVlz8Oj723Abr8mjWydAwTkiETaxwqICsM19_bug-3PZVxlYw5d6MTEEzK3upMj_NU6AYvR7CdrUbaEYwo9X94-C_w9LCuvLYpuMEIkvfciOoQz-k9ADFpd3Exp-TgzFVBJNb4S-eFW4qdlFcEsh-tSQRc_Epeqf8IGkBhDI6zmERxsNkSVJT_mu65EIvFS44qS4Q_Gc80ceS3uKI2Tejyx9PZADPtCUOPj2-YE1hl9mySsWFi5rljT0BLbI_vlKqre6AnmNoEM3o87nQpOCz00wqnA3E4LHl8U4yXLfdXIvz8jkOepvFSGvdDFo0B2tBvQsgQOAD_YGdPWp0_ZZ4JOW5IEQHMkvvZaex0gk4kQgC3tIF73SRvxnVosiYTA1CIMn6Zz9YUrzDRve0RUd6icaf1zOW9AwkFBEAhfK5Io3zkJpyLJYu19cLXBqc-16RuSfZBvorGrC8_GRjlMjj6xtA1ap_I9ryH_SxJndW-cBE3mZ5PVdwO3IlmJ5H--SyAf-aDjHxn-u3wJpvVxb0MFW3NqiXbiIIQpUHZAopBqq_JNwtyUd1uxF1R_1a6WK92HEH6nMrvi7AXuB6teO-SKGRcL-ppA927SjCvO_19tw9FAGk_MaEagDEuUzAN0jP9dkxoZ2gzQ-soxabPZ4GmihfsjG801OQnXCFworc03uCFyY2keW6AfIc4vwR-nNhgNZQolIqDLwaT6s0yMRSnQ0eXvKiz--TAtr7hyMdwFf6S3nUfJcf6x_3au3ItlTYHqcpACihsQJEp4RtQ=&xkcb=SoD6-_M3ZClvUtWHBJ0KbzkdCdPP&p=2&fvj=0&vjs=3
Développeur Web / IoT (F/H),Groupe TECHNIC-ASSISTANCE,Lyon (69)+ 1 lieu,"Au sein du service Marketing, vous prenez en charge la réalisation des développements, des tests, des recettes et des correctifs des solutions de l’environnement web, dans le respect des coûts et des délais impartis.
Vos missions sont les suivantes :

Réaliser les différentes phases de développement des nouvelles applications ainsi que l’évolution et la maintenance d’applications existantes et en production.
Participer au développement de la plateforme web (tous produits) et applications mobiles (tous produits), serveurs et ses modules, bases de données, API, documentation,
Analyser, concevoir et développer des applications en définissant l’architecture du système, l’environnement ainsi que le langage de programmation,
Rédiger la documentation et des aides en ligne, tester et corriger les problèmes détectés,
Assurer la maintenance corrective, préventive et évolutive des applications, exploitation et sécurité des serveurs,
Trouver des fournisseurs potentiels d'outils/plateformes/composants nécessaires,
Aider et soutenir les actions de support client sur le terrain et au bureau,
Réaliser des adaptations liées aux demandes particulières des clients
Investiguer, s’approprier et mettre en œuvre de nouvelles pratiques et méthodologies modernes pour résoudre les besoins clients et les bugs,
Être le point d'expertise pour le développement logiciel,
Maintenir les développements logiciels effectués pour le compte des différents services.

De formation minimum Bac+5 vous justifiez d’une expérience significative sur un poste similaire au sein d’un industriel.
Vous disposez des compétences suivantes :

Languages HTML, CSS, Typescript, Javascript, SQL, WLangage, PHP, OS Windows, Mac, Chromebook
Environnements : Webdev, Windev, Windev Mobile, Angular, NodeJS, Android Studio
Serveurs Web : Apache, Wamp, Serveur d’application PCSOFT, Serveur réservé PCSOFT
Type de programmation : Web, Application mobile, API, Applicatif client, scripts
Bases de données : PostgreSQL, MSSQL, MySQL, HFSQL

Vous avez des connaissances dans le développement de produits connectés, et des protocoles de communication radio.
Vous maîtrisez l’anglais.
Type d'emploi : CDI
Salaire : 50 000,00€ à 60 000,00€ par an
Avantages :

Titre-restaurant

Programmation :

Travail en journée

Types de primes et de gratifications :

Primes

Expérience:

Technologies de l'information: 5 ans (Optionnel)
Développement web: 5 ans (Optionnel)
HTML5: 5 ans (Optionnel)

Langue:

Anglais (Optionnel)
",PostedOffre publiée il y a 10 jour,De 50 000 € à 60 000 € par anCDITravail en journée,De 50 000 € à 60 000 € par an,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A30SQlni3Yw6nvL117e01LG1Qjp5Q9TNohnShdzYvKU9wN0kC2Kiv33qsRbEwP_HJDBuaRV4m3KHWrh_FyF9se7k1sFNSA8vFFH7YvNNQVxHZYl_7-wh3alxyUVeomQEGaqI3Pmx68vJ60kqdEgggAN25P3N9DFqOu2uz8_21T1iLrGnpokhxTzzOEmUcc8nv9_mOC4PwTqi3si5qfVcg-J_wwxtHdAwokhrBzoWsLqOAu3GjSlaxdIB4NIr5RqaA6Mstp4MLqxFIHs8TtXUAP5r-mJDqsAiMGx-trswwFZBzOreFicDFLwr6gZjtWlBC71CAj1gyEca3Ac3fmZZQxxD4ePK0OHol54OtL9tNwKm8FYk1VjAY8Ll8KDgK632NSb0pMnghNxZYSyKX45wqAU5atg0zwNmeUDqfXs7hGSXskKjBC5WMjqEXBUUn-Xc3KvD2DTwz9AN3nLn1ybRWc6d6KMbnhSp0kFiCv03l_Ja71X_3MA5hJ&xkcb=SoBn-_M3ZClvUtWHBJ0JbzkdCdPP&p=3&fvj=1&vjs=3
Développeur Windev,Agilicio,Paris (75),"



Dans le cadre d’un projet chez l’un de nos clients grands comptes, nous sommes à la recherche de Développeur Windev.





Au sein de l’équipe études et développement et sous la responsabilité d’un Chef de projet, vous aurez pour mission :

Développer et maintenir les logiciels utilisés en interne.
Analyser les demandes utilisateurs.
Proposer des évolutions ou des nouveaux modules.
Concevoir/Développer/paramétrer et tester les applications informatiques.
Rédiger les manuels utilisateurs et techniques.
Garantir que les logiciels respectent la réglementation.
Assistance à maîtrise d’ouvrage pour les projets informatiques logiciels
Assister les utilisateurs dans la rédaction de leurs cahiers des charges
Rédiger les cahiers des charges techniques et les spécifications
Assister les utilisateurs dans la constitution des prototypes et des tests
Maîtrise d’oeuvre
Piloter ses projets de développement
Gérer les plannings de ses projets




Conditions Requises



De formation supérieure (Ecole d’ingénieur, master, second cycle universitaire), vous avez une expérience similaire de 2 ans minimum. Vous maîtrisez les environnement PC SOFT (Winde, Webdev, Windev Mobile). Vous avez une première approche des applications Androïd et des Services WEB. Vous êtes doté(e) d’une curiosité avérée vis-à-vis de cultures d’entreprise et d’environnements techniques différents.
 Réelles capacités d’écoute et d’adaptation, rigueur, organisation, esprit d’équipe et excellentes qualités relationnelles sont vos atouts pour réussir et évoluer à nos côtés.



",PostedOffre publiée il y a plus de 30 jours,CDI +1,,https://www.indeed.com/rc/clk?jk=441aeffd66b5b820&fccid=f3ce1bc7b2a4fcc1&vjs=3
Développeur Fullstack (H/F),Cegos,92130 Issy-les-Moulineaux,"Notre ADN : Transmettre \*Bien plus que des savoirs à nos collaborateurs et à nos clients ! 

 Leader international de la formation professionnelle, nous formons et conseillons de nombreuses générations de professionnels, décideurs et managers, dans tous les secteurs d’activité. 

 Devenez notre prochain talent! 

 Un nouveau défi vous attend au sein d’une équipe dynamique et bienveillante ! Rejoignez-nous au sein du groupe Cegos leader de la formation professionnelle ! 

 Donnez-nous l’opportunité de développer vos compétences pour évoluer dans un environnement innovant et motivant. 

 Votre personnalité sera votre meilleure compétence ! 

 Vos missions 

 Encadré(e) par le responsable technique web, vous serez intégré(e) à une équipe dédiée au web de 10 personnes, composée de chefs de projets web marketing et de développeurs et travaillerez en lien permanent avec vos collègues dans un environnement international. 


Au quotidien, vous réaliserez les missions suivantes: - Prendre en charge l'ajout de nouvelles fonctionnalités 


Participer à l'optimisation de l'ergonomie des sites web (40 sites)
Participer aux projets d'optimisation de l'architecture des sites web
Rédiger la documentation technique et/ou fonctionnelle
Déployer le code en environnement de pré-production et production
Assurer la maintenance applicative
Effectuer une veille technologique constante et pertinente
 Vous êtes un(e) développeur(se) PHP/JS passionné(e), vous maitrisez la programmation orientée objet (POO), l'architecture MVC (Modèle-Vue-Contrôleur), l’intégration HTML et aimez travailler en méthodologie Agile, vous êtes aussi bien à l'aise sur le Front que sur le Back. Vous avez une première expérience significative d’au moins 3 ans. 


Vous maitrisez : - PHP 8 (Namespaces, Design Patterns, Injection de dépendances, PSR) 


MySQL 5.8
JavaScript ES2015+
HTML5 / CSS3
 Idéalement, vous avez des connaissances dans les domaines/technologies suivantes : - Framework PHP Laravel 9 (Eloquent et Blade) 


Framework JS React
Composer et Packagist
Git
WordPress
Connaissance en API Rest, webservices
Test unitaires (PHP Unit) et tests fonctionnels
AWS (Cloud Front, Cloud Search, EC2, RDS., S3...)
Docker

Nous vous offrons : - Une ambiance de travail bienveillante 


Un management porteur de sens
Un parcours d’intégration individualisé
Une rémunération attractive : fixe + variable + participation/intéressement
Deux jours par semaine de télétravail
 Les candidatures seront traitées avec équité et ne seront départagées que sur la base des compétences recherchées.",PostedOffre publiée il y a 3 jour,CDI,,https://www.indeed.com/rc/clk?jk=6bcb5a1561541cc6&fccid=b3f549cf1df9b1cb&vjs=3
DEVELOPPEUR MOBILE F/H,INFOBAM,Paris 16e (75),"
 Au sein du pôle développement web, en qualité de Développeur Full Stack Mobile, vous participez activement au développement de nos applications mobiles telles que JoApp ou nos applications Carrefour (https://play.google.com/store/apps/developer?id=Infobam). 
 
 Vos missions seront : 
 
Analyser les exigences techniques en fonction des cahiers des charges ; 


Concevoir et développer de nouvelles applications ; 


Réfléchir sur de nouvelles fonctionnalités à mettre en place ; 


Contribuer à la correction des bugs, à l'amélioration de l'existant ; 


Participer aux phases de tests. 





Environnement technique du poste : 
 
ReactNative 


NodeJS / NestJS / ExpressJS 


PostgreSQL / MySQL 


CircleCI / Docker / GitLab / AWS




 Issu d'une formation informatique, vous justifiez d'une expérience de minimum 2 ans en développement d'application mobile et êtes avant tout passionné. 
 
 Une maitrise du langage ReactNative/ NodeJS est attendu. 
 
 Autonome et proactif, vous êtes un bon communicant et possédez le sens du service. 
 
 Rigoureux et pragmatique, vous êtes force de propositions et motivé par les challenges et la découverte de technologies et de nouvelles méthodologies. 
 
 Vous êtes dynamique et agile, alors rejoignez nos équipes au sein d'un pôle dédié à l'Innovation et au Développement d'applications.



 Le Lab Digital (rattaché à la société Infobam www.infobam.fr ) de GBH (www.gbh.fr, 15 900 collaborateurs, plus de 120 filiales à l'international), basé à Paris, dispose de moyens importants alloués en particulier à la R&D et au développement des activités digitales des sociétés de GBH. 
 
 Véritable laboratoire d'innovations pour le Groupe, nos équipes sont tournées vers l'avenir et mènent des projets très variés ; Big Data, CRM, E-Commerce, Web, Mobile, BI etc.Passion, agilité, test and learn, sens du client et pragmatisme sont les fondamentaux de notre culture. 
 
 Dans le cadre du développement de nos différentes applications mobiles, nous recherchons un Développeur Full-Stack Mobile (H/F).
",PostedOffre publiée il y a 1 jour,,,https://www.indeed.com/rc/clk?jk=fadacd2d5416341a&fccid=628af2594947f5aa&vjs=3
Développeur Fullstack SAM Junior (F/H),AXA,Nanterre (92),"

  Référence de l’offre
   22082050


   Type de contrat
   CDI


   Niveau d'expérience
   Expérimentés


   Société du groupeAXA France
 

   Famille métierIT
 

   Localisation
   NANTERRE, Hauts-de-Seine





Votre rôle et vos missions

 AXA place le développement de la Santé et de la Protection au coeur de sa stratégie de développement. Pour délivrer ses ambitions, AXA EB Partners a été créé sur le modèle d’une « start-up interne » en 2015 afin de développer en mode entrepreneurial l’activité d’assurances collectives au sein du groupe AXA ou auprès de partenaires privilégiés. Le Hub s’est fortement développé dans 10 pays avec une équipe de 35 personnes.


En complément du support réalisé auprès des différentes entités AXA ou partenaires stratégiques, EB Partners initie de nouveaux projets ambitieux sur les marchés Européens et Asiatiques, avec de fortes ambitions de développement s’appuyant sur notre expertise et nos solutions digitales.


Mission :
Au sein de cette entité, sous la responsabilité d’un Tech Lead, tu participes pleinement au développement de nos offres et outils digitaux pour les entités AXA à l’international et tu accompagnes la transformation digitale de nos outils existants. A ce titre :

Tu développeras et exposeras des APIs à disposition des équipes Front


Tu participeras à la mise en place d’une architecture pérenne et industrialisée


Tu rechercheras et résous les bugs


Tu nous aideras dans la conception et le run de nos assets


Tu participeras à l’amélioration de la couverture de tests

Technologies et langages indispensables :

Python


React


Docker


MongoDB




Votre profil

 Tu as envie d’apprendre et progresser sur un stack moderne et dans le cloud AWS ? Rejoins notre équipe et contribue activement en participant aux rituels agiles et en proposant des améliorations sur notre solution.
Ton niveau d’anglais est opérationnel à minima : capacité à écrire et interagir à l’oral
Pour toi, agile n’est pas seulement un mot utilisé par ton professeur d’EPS en 5ème
Autonome et proactif.ve, tu souhaites t’impliquer et grandir au sein d’une équipe compétente et sympa



Votre environnement de travail


     AXA est un des leaders de l’assurance et de la gestion d’actifs dans le monde. 
   

    Nous aidons nos 108 millions de clients à traverser les petites et grandes difficultés de la vie. 
   

    Chaque jour, nous agissons ensemble pour inventer la meilleure manière de les protéger et voulons donner à chacun les moyens de vivre une vie meilleure. 
   

    Un challenge qui donne le sourire et envie de se lever le matin !
   

 Chez AXA, nous sommes persuadés que pour bien prendre soin de nos clients, nous devons commencer par bien prendre soin de nos collaborateurs. C’est pour cette raison que nous menons une politique RH engagée qui favorise la diversité, qui préserve l’équilibre vie privée-vie professionnelle et accélère le développement des compétences et des carrières.
   

    Ainsi, en rejoignant AXA France vous travaillerez dans une entreprise responsable, offrant une véritable culture d’expertise, accélérant le développement des compétences de chacun et proposant une rémunération attractive.
   



 Pourquoi nous rejoindre ?


     Vous êtes porteur d’idées et d’initiatives innovantes ? Vous proposez des solutions et êtes au service du client ? Faites partie de notre grande famille en rejoignant :
   

    Un leader mondial offrant des opportunités de carrières intéressantes
   

    Une entreprise qui donne une place de choix à l’innovation, à l’initiative et aux actions solidaires (notamment via l’association AXA Atout Cœur)
   

    Un environnement inclusif à tous les niveaux (mixité, handicap, initiatives pour favoriser l’insertion des jeunes, orientation sexuelle, etc.)
   

    Un accès à de multiples avantages (congés, temps partiel, télétravail, etc.)
   

    Un cadre stimulant, qui permet de rencontrer des collaborateurs performants et d’enrichir ses compétences
   



    Victime ou témoin, en cas de discrimination, vous pouvez adresser vos signalements et/ou alertes discrimination à : alerte.discrimination.harcelement@axa.fr
   


",PostedOffre publiée il y a 11 jour,CDI +1,,https://www.indeed.com/rc/clk?jk=605a0524d8211145&fccid=e4146564811f8846&vjs=3
